"","chlorides","sulphates","nitrates","phosphates","ammonium","calcium","LCBDall","LCBDrepl","LCBDnest","Beta.sorensenall","Beta.sorensen.turn","Beta.sorensen.nest","TaxaS","Dominance_D","Simpson_1.D","Shannon_H"
"K33 WB3",0.162424837,-0.535156763,-1.341569989,3.160501082,-1.026636772,-0.895935546,-1.126253628,-0.603014062,-0.832237205,-1.175751112,-0.773808734,-0.531447636,-0.936162582,-1.05957988,-1.05956789,-1.151228125
"K43 WB3",0.169324143,-0.538486359,-1.341569989,2.057454912,-0.944105829,-0.901236927,-1.79774983,-1.312881713,-0.687744838,-1.664518686,-1.412789601,-0.334030534,-0.794987262,-1.081856773,-1.081844775,-1.112400964
"O13 WB3",1.413499001,-0.039118975,-1.341569989,2.195335683,-0.808172511,-0.709865473,-0.028009672,0.37535794,-0.734569185,-0.784781305,-0.560815118,-0.29629464,-0.089110663,-0.988179581,-0.988167617,-0.96633688
"O23 WB3",1.411779353,-0.041122499,-1.341569989,3.160501082,-0.904054047,-0.701038253,-0.485924115,0.020491223,-0.872339603,-1.260431203,-0.801590515,-0.606573278,-0.794987262,-0.92117754,-0.921336962,-0.857251045
"O33 WB3",1.420626211,-0.028481563,-0.15408622,2.746858768,-0.98294392,-0.843603338,0.05376168,0.455025206,-0.739771537,-0.156202749,0.477528789,-0.835733888,-0.512636622,-0.784260327,-0.784248439,-0.731524998
"O43 WB3",1.416959013,-0.02343672,-0.176776992,3.160501082,-1.007217727,-0.815295644,-0.133325235,0.188797625,-0.574334601,-1.152040684,-0.560815118,-0.780974396,-0.936162582,-0.694010349,-0.693998495,-0.555878315
"WS3 WB3",-1.12461688,-1.354050086,-1.341569989,3.160501082,-0.981730229,-1.21276461,-1.740881742,-1.447646773,-0.343584655,-1.56411155,-1.412789601,-0.201521172,-0.653811942,-0.988293821,-0.988167617,-0.751863035
"BW11 WP3",1.572618132,0.82350593,-0.218032943,-0.010756656,-1.049696888,-0.121471042,-0.571695452,-0.249146994,-0.526595184,-0.692423178,0.044885497,-0.972983647,-0.653811942,-0.400126718,-0.400400575,-0.515202241
"BW21 WP3",1.571768668,0.824961728,-0.22009574,1.299110671,-1.075184386,-0.120149905,-0.24183659,-0.012555379,-0.392538213,-0.966541462,-0.309095377,-0.868042962,-0.794987262,0.10824341,0.107969365,0.165197541
"BW31 WP3",1.57263885,0.823347378,-0.218376742,1.023349129,-1.053337959,-0.142735471,-0.390349511,-0.187946411,-0.326947103,-1.373338005,-0.837706824,-0.707961747,-1.077337902,-0.27160618,-0.271880084,-0.241563198
"BW41 WP3",1.574172029,0.826604906,-0.213219748,0.333945273,-0.98294392,-0.134219601,0.036197874,-0.44383058,0.873858485,-0.367441095,-0.686674984,0.42041566,0.193239977,1.082143488,1.081869081,1.307825437
"O11 WP3",0.089018706,-0.374528963,1.617856845,-0.286518198,1.414094501,-0.466245961,0.06365861,0.239617424,-0.328834932,-0.391777316,0.107544177,-0.658826417,-0.936162582,-0.773693083,-0.7739668,-0.572518527
"O21 WP3",0.104226187,-0.356425183,1.481368409,-1.04486244,1.108244536,-0.473449107,-0.449897072,-0.177596521,-0.448183327,-1.21061939,-0.560815118,-0.858281919,-0.371461303,-0.414977981,-0.415251831,-0.250807761
"O31 WP3",0.085206478,-0.344894113,1.6546434,-0.838041283,1.529395084,-0.501554844,0.255229408,0.070447957,0.30967581,-0.065672026,-0.309095377,0.320852948,0.193239977,-0.461816577,-0.46209041,0.3075638
"O41 WP3",0.105655772,-0.353110001,1.561817513,-0.079697042,1.450505212,-0.503877354,1.255168603,0.748989957,0.786768612,0.550986507,-1.412789601,2.589817245,1.181467216,-0.337865658,-0.338139537,0.603389792
"K11 WP3",1.242632403,-0.013058758,0.002686392,-0.975922055,1.405598668,-1.051728839,-0.174334598,0.156099166,-0.584994586,-0.846439623,-0.283923404,-0.742729677,-1.218513222,-0.98560917,-0.985882809,-0.774049985
"K21 WP3",1.244724986,-0.002147483,0.003373991,-0.906981668,1.667755782,-1.028756186,0.061855986,0.103969736,-0.083862726,-0.266851405,0.054499789,-0.424023641,-0.512636622,-0.33843686,-0.338710739,0.072751919
"K31 WP3",1.239089517,-0.00540501,0.037753949,-0.975922055,1.679892685,-1.017227786,-0.312215109,0.018059295,-0.56944287,-0.466381776,-0.066365635,-0.527994951,-0.512636622,-0.927917729,-0.928191388,-0.962639055
"K41 WP3",1.226202524,-0.040560358,0.259160882,-0.631220126,1.76727839,-1.023000401,-0.264969896,-0.292678019,0.079998192,-0.790976636,-0.906929748,0.151858344,-0.512636622,-0.617183627,-0.617457403,-0.113988239
"WS1 WP3",-1.242340174,-1.245888653,1.101126068,-0.975922055,-0.533878494,-1.000111897,0.79252958,0.789547294,-0.082261322,-0.143908457,-0.560815118,0.549478437,-0.230285983,-0.787973143,-0.788246854,-0.250807761
"WB1 WP3",-1.221911599,-1.238840286,0.634933829,-0.631220126,-0.370030299,-1.022184156,0.586513357,0.912898679,-0.661799702,0.073606008,0.823643427,-0.988779647,0.334415297,-0.853661418,-0.853935105,-1.15492595
"WP1 WP3",-1.134872605,-1.246349896,0.320013409,-0.700160512,-0.923473093,-1.028242879,-0.233100693,0.174283373,-0.719215405,-0.508895351,0.153744135,-0.874301063,-1.077337902,-1.019310111,-1.019583737,-0.855402133
"WK1 WP3",-1.150349428,-1.234184618,0.47747362,1.643812599,-0.048402358,-1.032837409,1.448673929,1.207512251,0.280695094,0.771891112,-0.21470048,1.301748861,1.322642535,-0.569202626,-0.56947642,0.31495945
"BW12 WP3",1.590829813,0.881795488,-0.136552441,-0.286518198,-1.05819272,-1.155854702,0.6250087,0.779481283,-0.351670288,0.286391887,0.669814696,-0.505148809,-1.218513222,-0.365283373,-0.365557242,-0.278541447
"BW22 WP3",1.579103065,0.86955814,-0.083607304,-0.286518198,-0.986584991,-1.150233555,1.034841509,1.12371275,-0.277059397,0.664926773,0.823643427,-0.208401472,-0.794987262,-0.3241568,-0.324430685,-0.1676067
"BW32 WP3",1.587701299,0.87872534,-0.105266678,1.436991442,-0.996294514,-1.20268357,1.01372374,1.302191156,-0.639738935,0.411317797,0.966863273,-0.731920295,-1.218513222,-0.59147952,-0.591753305,-0.609496777
"BW42 WP3",1.59027041,0.88454853,-0.147554027,-0.217577812,-0.944105829,-1.184717778,0.601117422,0.462303137,0.187330086,-0.13330992,-0.007031698,-0.166661016,-0.936162582,0.462388893,0.462114716,0.716173452
"K12 WP3",1.319705731,0.179423622,0.732229112,-0.838041283,1.173783814,0.042240664,-0.368683578,-0.494004167,0.269988361,-0.790976636,-0.906929748,0.151858344,-0.653811942,0.059691207,0.05941718,0.320506187
"K22 WP3",1.318835549,0.202543417,0.911004897,-0.906981668,0.821813616,-0.011454755,0.322189712,0.069571252,0.426323521,-0.451265844,-0.956374696,0.665371546,0.334415297,0.369282903,0.369008761,0.716173452
"K32 WP3",1.310485938,0.201491207,1.136193625,-0.906981668,1.58765222,0.083061302,0.289593801,-0.351758085,1.140837745,-0.143908457,-0.560815118,0.549478437,0.334415297,1.442000995,1.441726454,1.68685249
"K42 WP3",1.310403064,0.186241367,1.224893919,-1.04486244,1.443223069,0.109930049,0.392670247,0.144588794,0.410225749,-0.451265844,-0.956374696,0.665371546,0.334415297,0.362428475,0.362154335,0.710626715
"O12 WP3",0.226051771,-0.82601358,1.269587865,-1.04486244,-0.190404128,1.270772692,1.44582003,0.295131499,1.944332317,1.047101423,-0.007031698,1.391152109,1.463817855,2.625532351,2.62525737,2.826337234
"O22 WP3",0.163336456,-0.737137861,2.737268296,-0.42439897,-0.111514256,1.489509372,2.2232136,1.343168026,1.363346818,1.788052265,-0.560815118,3.099126736,2.169694454,1.82756261,1.827287926,2.339888368
"O32 WP3",0.227564231,-0.817812107,1.310843814,-0.906981668,-0.212250554,1.267852725,1.304197247,-0.123048231,2.465767659,1.272608201,-0.134827868,1.857248783,1.604993175,2.57755135,2.577276387,2.845565924
"O42 WP3",0.231189992,-0.828982831,1.220768323,-0.700160512,-0.191617818,1.234698054,1.121620523,-0.682053987,3.174379378,0.68524171,-2.499057074,4.199167913,2.028519135,2.511291873,2.511016934,2.919892205
"WS2 WP3",-1.128014737,-1.314757966,2.185469961,-0.906981668,-0.921045712,1.024721276,1.111050939,0.642334471,0.734209253,0.17574323,-0.886570067,1.40081555,0.193239977,0.765697363,0.765423074,1.111840717
"WB2 WP3",-1.020982259,-1.237860146,2.613500445,-0.700160512,-0.792394536,0.97769045,-0.061380115,-0.298326203,0.440114851,-1.027560942,-0.382175301,-0.852220623,-1.077337902,1.52196933,1.521694759,1.489018857
"WP2 WP3",-1.203409857,-1.226545284,0.064226517,-0.975922055,-0.84094215,0.485461394,-0.173574904,0.115167799,-0.508835018,-1.010555515,-0.659705015,-0.463873766,-1.359688541,-0.833669334,-0.833943029,-0.774049985
"WK2 WP3",-1.229826118,-1.232642337,0.835368988,-0.700160512,-0.787539775,0.987645266,1.659159315,1.150920459,0.74582356,1.110611494,0.304471474,1.064271467,1.463817855,1.436860174,1.436585635,1.910570897
"BW13 WP3",1.604317646,0.849825597,-1.341569989,-0.286518198,-0.970807016,-0.113384331,-0.160720429,-0.014498983,-0.249618202,-0.419470249,-0.339301748,-0.106236754,0.052064657,-0.843379775,-0.843653466,-0.415360969
"BW23 WP3",1.605809387,0.852376846,-1.341569989,-0.286518198,-0.970807016,-0.107014259,0.012467805,-0.474947586,0.889993928,-0.790976636,-0.906929748,0.151858344,0.193239977,1.090711524,1.090437114,1.403968885
"BW33 WP3",1.597169716,0.856571273,-1.341569989,0.471826043,-1.059406411,-0.122573393,-0.658462614,-0.45669471,-0.296111363,-1.546226533,-0.918094736,-0.830140184,-1.077337902,-0.489805494,-0.490079317,-0.186095825
"BW43 WP3",1.601044101,0.861226941,-1.341569989,-0.906981668,-0.970807016,-0.128657359,-1.007915212,-1.106017959,0.290961618,-1.462570794,-1.038214612,-0.561367926,-0.794987262,0.010567801,0.010293792,0.42034746
"K13 WP3",0.044991604,-0.53860167,-1.341569989,-0.286518198,-1.05819272,-0.659721137,-1.097679701,-1.107615158,0.13965828,-0.758623231,-1.351934283,0.781264644,0.193239977,-0.895359192,-0.895632864,-0.487468555
"K23 WP3",0.033409885,-0.536699043,-1.341569989,-0.286518198,-1.02178201,-0.657684734,-0.660993113,-0.454217133,-0.304989944,-0.582990431,-0.801590515,0.287459241,0.052064657,-1.013026885,-1.013300513,-0.759258685
"K33 WP3",0.040889313,-0.536021593,-1.341569989,-0.286518198,-1.010858797,-0.66564522,-1.789401592,-1.505257557,-0.321589323,-1.373338005,-0.837706824,-0.707961747,-1.077337902,-0.923348109,-0.923621771,-0.592856564
"K43 WP3",0.04778862,-0.539351189,-1.341569989,-0.838041283,-1.069115933,-0.670946602,-2.353943756,-1.989283538,-0.406353255,-2.064892124,-1.454014171,-0.808059744,-1.218513222,-0.993606004,-0.993879639,-0.768503247
"O13 WP3",1.291963478,-0.038254145,-1.341569989,-0.975922055,-0.683162406,-0.940155798,-0.074358851,-0.012884958,-0.104192156,-0.451265844,-0.956374696,0.665371546,0.616765936,-0.85194781,-0.852221499,-0.407965319
"O23 WP3",1.29024383,-0.040257668,-1.341569989,-0.286518198,-0.779043943,-0.931328577,-0.852281885,-0.582436516,-0.399158385,-1.175751112,-1.523916713,0.457519782,-0.089110663,-1.057409311,-1.057283081,-1.023653166
"O33 WP3",1.299090688,-0.027616733,-0.15408622,-0.700160512,-0.857933815,-1.073893662,-0.421379168,-0.378555503,-0.031677672,-0.499795956,-0.560815118,0.079806385,0.193239977,-0.648028557,-0.648302321,-0.173153438
"O43 WP3",1.29542349,-0.02257189,-0.176776992,-0.286518198,-0.882207621,-1.045585969,-0.158617924,-0.200546114,0.094232737,-0.790976636,-0.906929748,0.151858344,-0.230285983,-0.557778579,-0.558052376,0.002493245
"WS3 WP3",-1.246152404,-1.353185256,-1.341569989,-0.286518198,-1.05576534,-1.24793044,-4.7217335,-4.047049837,-0.711255635,-4.011882962,-3.329732199,-0.904534283,-1.359688541,-1.087168955,-1.087556797,-1.129041176
"WB3 WP3",-1.134043861,-1.36119935,-1.341569989,2.333216455,-0.956242732,-1.115202363,-1.637817121,-1.449435023,-0.163239125,-1.467108055,-1.412789601,-0.073503654,-0.653811942,-0.969615503,-0.969889148,-0.661266325
"BW11 WK3",1.702151049,0.850056218,-0.218032943,0.816527971,-1.078825456,0.080284387,0.061317595,0.457443595,-0.731212421,-0.124078942,0.546751721,-0.884605266,-0.936162582,-0.363912487,-0.363843635,-0.452339218
"BW21 WK3",1.701301585,0.851512015,-0.22009574,2.126395298,-1.041201056,0.081605525,0.047113969,0.362186362,-0.581411464,-0.692423178,-0.283923404,-0.539470996,-1.077337902,0.144457642,0.144526305,0.228060565
"BW31 WK3",1.702171767,0.849897667,-0.218376742,1.850633755,-1.019354629,0.059019958,-0.213418205,0.080488371,-0.513868842,-0.820094705,-0.007031698,-1.073025022,-1.359688541,-0.235391949,-0.235323145,-0.178700175
"BW41 WK3",1.703704947,0.853155193,-0.213219748,1.161229899,-1.01692725,0.067535828,0.217573529,-0.123804833,0.600224229,0.009770241,0.068484221,-0.077397897,0.475590616,1.11835772,1.118426021,1.37068846
"O11 WK3",0.218551624,-0.40107925,1.617856845,-1.113802826,1.380111172,-0.66800139,0.614786484,0.878239876,-0.549840466,-0.060557295,0.68042358,-0.977011887,-1.218513222,-0.737478851,-0.737409861,-0.509655504
"O21 WK3",0.233759103,-0.382975471,1.481368409,-0.355458584,1.074261206,-0.675204536,0.246806947,0.597744293,-0.669101983,-0.947766232,-0.560815118,-0.511389212,-0.653811942,-0.378763749,-0.378694892,-0.187944737
"O31 WK3",0.214739395,-0.371444402,1.6546434,-0.010756656,1.495411754,-0.703310273,0.898349638,0.871073756,-0.049545688,0.648127892,0.823643427,-0.230571301,0.475590616,-0.425602345,-0.425533471,0.370426823
"O41 WK3",0.235188689,-0.379660288,1.561817513,0.747587586,1.416521882,-0.705632783,1.748624288,1.452792124,0.347477417,1.457209103,0.504152998,1.258416667,1.463817855,-0.301651426,-0.301582598,0.666252816
"K11 WK3",1.37216532,0.013491531,0.002686392,-0.42439897,1.371615339,-0.84997341,1.66889295,2.026991455,-0.83959118,0.839635187,1.654318552,-1.073025022,-0.936162582,-0.949394938,-0.949325869,-0.711186961
"K21 WK3",1.374257903,0.024402805,0.003373991,-0.079697042,1.633772453,-0.827000757,1.563566629,1.75315977,-0.519775261,1.247288142,1.900444518,-0.859537729,-0.230285983,-0.302222628,-0.3021538,0.135614942
"K31 WK3",1.368622433,0.021145278,0.037753949,-0.148637427,1.645909356,-0.815472357,1.101594301,1.475595588,-0.805886573,1.011331381,1.713652488,-0.924661868,-0.794987262,-0.891703497,-0.891634449,-0.899776032
"K41 WK3",1.355735441,-0.014010071,0.259160882,0.196064501,1.733295061,-0.821244972,1.117036236,1.256601558,-0.378864654,0.470806325,0.823643427,-0.46458622,-0.230285983,-0.580969396,-0.580900463,-0.051125216
"WS1 WK3",-1.139285675,-1.272438942,1.101126068,-0.42439897,-0.567861823,-1.201867327,0.43139357,0.480653918,-0.137831766,-0.071589071,-0.165255531,0.123400844,0.052064657,-0.751758911,-0.751689915,-0.187944737
"WB1 WK3",-1.159714251,-1.265390575,0.634933829,0.196064501,-0.404013627,-1.223939586,0.521864025,0.917901877,-0.782023398,-0.124078942,0.546751721,-0.884605266,0.052064657,-0.817447186,-0.817378166,-1.092062927
"WP1 WK3",-1.246753244,-1.272900184,0.320013409,-0.700160512,-0.957456423,-1.229998308,0.202163823,0.670049878,-0.878034047,-0.194294911,0.546751721,-0.977270724,-0.794987262,-0.98309588,-0.983026798,-0.792539109
"WK1 WK3",-1.231276423,-1.260734905,0.47747362,2.471097226,-0.082385688,-1.234592838,1.169842432,0.951660244,0.269531139,0.550986507,-0.21470048,1.010216511,1.604993175,-0.532988395,-0.53291948,0.377822473
"BW12 WK3",1.72036273,0.908345775,-0.136552441,-1.113802826,-1.070329624,-0.954099273,0.109290428,0.328228918,-0.412485577,-0.208615267,0.362157242,-0.752794077,-0.936162582,-0.329069141,-0.329000302,-0.215678424
"BW22 WK3",1.708635982,0.896108428,-0.083607304,-1.113802826,-1.02056832,-0.948478126,0.801198595,0.947627333,-0.356460164,0.163448938,0.477528789,-0.413882993,-0.512636622,-0.287942569,-0.287873745,-0.104743677
"BW32 WK3",1.717234216,0.905275628,-0.105266678,2.26427607,-1.030277843,-1.000928141,0.338108914,0.700942903,-0.700963366,-0.341867445,0.393983879,-0.970611006,-1.218513222,-0.555265288,-0.555196365,-0.546633753
"BW42 WK3",1.719803327,0.911098819,-0.147554027,0.609706814,-0.978089159,-0.982962349,1.294386492,1.308861909,-0.169731869,1.141404255,1.654318552,-0.674774177,-0.653811942,0.498603125,0.498671656,0.779036475
"K12 WK3",1.449238649,0.20597391,0.732229112,-0.56227974,1.139800484,-0.159514765,0.558269516,0.601297352,-0.140476216,-0.451265844,-0.21470048,-0.31247653,-0.371461303,0.095905439,0.095974119,0.383369211
"K22 WK3",1.448368466,0.229093704,0.911004897,-0.493339355,0.787830286,-0.213210185,0.85627847,0.762014644,0.077616643,0.5792854,0.625863634,-0.060664667,0.616765936,0.405497135,0.405565701,0.779036475
"K32 WK3",1.440018856,0.228041495,1.136193625,-0.079697042,1.55366889,-0.118694128,0.535342182,0.057368781,0.814856168,-0.071589071,-0.165255531,0.123400844,0.616765936,1.478215227,1.478283394,1.749715513
"K42 WK3",1.439935981,0.212791656,1.224893919,-0.217577812,1.40923974,-0.09182538,0.931906605,0.842018576,0.06124395,0.253848168,0.230304055,0.031368088,0.616765936,0.398642706,0.398711275,0.773489738
"O12 WK3",0.355584688,-0.852563868,1.269587865,-0.355458584,-0.224387457,1.069017263,0.89127815,-0.436426024,2.329429727,0.101977456,-1.114598529,1.604105684,1.746168495,2.661746583,2.66181431,2.889200258
"O22 WK3",0.292869374,-0.763688149,2.737268296,0.402885658,-0.145497585,1.287753943,1.355250592,0.040533736,2.254327494,1.1800926,-1.483787478,3.513667457,2.452045094,1.863776841,1.863844865,2.402751392
"O32 WK3",0.357097148,-0.844362395,1.310843814,-0.493339355,-0.246233883,1.066097295,1.159927876,-0.231701802,2.416601704,0.68524171,-0.773808734,1.924542865,1.887343815,2.613765582,2.613833327,2.908428947
"O42 WK3",0.36072291,-0.855533118,1.220768323,0.127124115,-0.225601147,1.032942625,1.187736762,-0.434819641,2.835837263,0.839635187,-1.668381949,3.307734323,2.310869774,2.547506104,2.547573874,2.982755228
"WS2 WK3",-0.99848182,-1.288207679,2.185469961,-0.493339355,-0.955029042,0.822965847,0.942480014,0.522566886,0.663615871,0.274620758,-0.397937644,0.887076936,0.475590616,0.801911595,0.801980013,1.17470374
"WB2 WK3",-0.891449342,-1.211309858,2.613500445,-0.700160512,-0.826377866,0.77593502,-0.499534085,-0.679663147,0.384703044,-1.554729246,-0.837706824,-0.947347498,-0.794987262,1.558183562,1.558251699,1.551881881
"WP2 WK3",-1.073876939,-1.199994996,0.064226517,-0.42439897,-0.874925479,0.283705965,-0.311986564,0.063798616,-0.652697206,-0.419470249,0.230304055,-0.857224075,-1.077337902,-0.797455102,-0.797386089,-0.711186961
"WK2 WK3",-1.100293201,-1.206092049,0.835368988,-0.700160512,-0.821523105,0.785889837,0.700851415,-0.016813255,1.234879775,0.19017566,-0.733872433,1.218540663,1.746168495,1.473074405,1.473142574,1.97343392
"BW13 WK3",1.733850563,0.876375885,-1.341569989,-1.113802826,-0.936823687,0.088371098,-0.167228047,0.068241748,-0.412113244,-0.065672026,0.325238352,-0.515473832,0.334415297,-0.807165543,-0.807096526,-0.352497946
"BW23 WK3",1.735342305,0.878927134,-1.341569989,-1.113802826,-0.936823687,0.09474117,0.243931067,-0.095723654,0.594154886,-0.758623231,-0.560815118,-0.261773293,0.475590616,1.126925756,1.126994053,1.466831908
"BW33 WK3",1.726702633,0.88312156,-1.341569989,1.299110671,-1.069115933,0.079182036,-1.075462988,-0.775468524,-0.429593199,-1.554729246,-0.837706824,-0.947347498,-0.794987262,-0.453591262,-0.453522377,-0.123232801
"BW43 WK3",1.730577018,0.88777723,-1.341569989,-0.079697042,-0.936823687,0.07309807,-1.357786732,-1.359117907,0.152710972,-1.185797905,-0.465335217,-0.951408386,-0.512636622,0.046782033,0.046850732,0.483210483
"K13 WK3",0.174524521,-0.565151958,-1.341569989,-1.113802826,-1.024209391,-0.861476567,-0.730406586,-0.613418741,-0.133104978,-0.722463534,-0.956374696,0.307466366,0.475590616,-0.859144961,-0.859075925,-0.424605531
"K23 WK3",0.162942803,-0.563249331,-1.341569989,-1.113802826,-0.987798681,-0.859440163,-0.654513478,-0.350735593,-0.483101903,-1.164566947,-1.162753614,-0.003889741,0.334415297,-0.976812653,-0.976743574,-0.696395662
"K33 WK3",0.17042223,-0.562571881,-1.341569989,-1.113802826,-1.044842127,-0.86740065,-1.377355098,-0.984624581,-0.565774029,-1.649959651,-0.837706824,-1.073025022,-0.794987262,-0.887133878,-0.887064832,-0.529993541
